model,dataset,method,tau,precision,coverage,n_accepted
minilm-l6,dbpedia-entity,iso,0.21000000000000002,0.5022863172704889,0.6192550642561534,2843
minilm-l6,dbpedia-entity,iso,0.22,0.5022863172704889,0.6192550642561534,2843
minilm-l6,dbpedia-entity,iso,0.23,0.541095890410959,0.5406229579612285,2482
minilm-l6,dbpedia-entity,iso,0.24000000000000002,0.541095890410959,0.5406229579612285,2482
minilm-l6,dbpedia-entity,iso,0.25,0.5579991375592928,0.5051187105205838,2319
minilm-l6,dbpedia-entity,iso,0.26,0.5591677503250976,0.5025049008930517,2307
minilm-l6,dbpedia-entity,iso,0.27,0.5591677503250976,0.5025049008930517,2307
minilm-l6,dbpedia-entity,iso,0.28,0.5591677503250976,0.5025049008930517,2307
minilm-l6,dbpedia-entity,iso,0.29000000000000004,0.559410234171726,0.5022870834240906,2306
minilm-l6,dbpedia-entity,iso,0.3,0.559410234171726,0.5022870834240906,2306
minilm-l6,dbpedia-entity,iso,0.31,0.559410234171726,0.5022870834240906,2306
minilm-l6,dbpedia-entity,iso,0.32,0.6005141388174807,0.4236549771291658,1945
minilm-l6,dbpedia-entity,iso,0.33,0.626614261650758,0.38793291221956,1781
minilm-l6,dbpedia-entity,iso,0.34,0.626614261650758,0.38793291221956,1781
minilm-l6,dbpedia-entity,iso,0.35000000000000003,0.6326647564469914,0.38009148333696363,1745
minilm-l6,dbpedia-entity,iso,0.36000000000000004,0.6326647564469914,0.38009148333696363,1745
minilm-l6,dbpedia-entity,iso,0.37,0.6326647564469914,0.38009148333696363,1745
minilm-l6,dbpedia-entity,iso,0.38,0.6330275229357798,0.37987366586800264,1744
minilm-l6,dbpedia-entity,iso,0.39,0.6330275229357798,0.37987366586800264,1744
minilm-l6,dbpedia-entity,iso,0.4,0.6330275229357798,0.37987366586800264,1744
minilm-l6,dbpedia-entity,iso,0.41000000000000003,0.6330275229357798,0.37987366586800264,1744
minilm-l6,dbpedia-entity,iso,0.42000000000000004,0.6330275229357798,0.37987366586800264,1744
minilm-l6,dbpedia-entity,iso,0.43,0.6433734939759036,0.36157699847527774,1660
minilm-l6,dbpedia-entity,iso,0.44,0.6445383222691611,0.36092354606839466,1657
minilm-l6,dbpedia-entity,iso,0.45,0.644927536231884,0.3607057285994337,1656
minilm-l6,dbpedia-entity,iso,0.46,0.6788866259334692,0.32084513177956875,1473
minilm-l6,dbpedia-entity,iso,0.47000000000000003,0.6788866259334692,0.32084513177956875,1473
minilm-l6,dbpedia-entity,iso,0.48000000000000004,0.6788866259334692,0.32084513177956875,1473
minilm-l6,dbpedia-entity,iso,0.49,0.6788866259334692,0.32084513177956875,1473
minilm-l6,dbpedia-entity,iso,0.5,0.6788866259334692,0.32084513177956875,1473
minilm-l6,dbpedia-entity,iso,0.51,0.6989409984871406,0.2879546939664561,1322
minilm-l6,dbpedia-entity,iso,0.52,0.7257383966244726,0.25811370071879763,1185
minilm-l6,dbpedia-entity,iso,0.53,0.7257383966244726,0.25811370071879763,1185
minilm-l6,dbpedia-entity,iso,0.54,0.7318339100346021,0.25179699411892836,1156
minilm-l6,dbpedia-entity,iso,0.55,0.7324675324675325,0.2515791766499673,1155
minilm-l6,dbpedia-entity,iso,0.56,0.7412082957619477,0.24155957307776083,1109
minilm-l6,dbpedia-entity,iso,0.5700000000000001,0.7412082957619477,0.24155957307776083,1109
minilm-l6,dbpedia-entity,iso,0.5800000000000001,0.7412082957619477,0.24155957307776083,1109
minilm-l6,dbpedia-entity,iso,0.59,0.7412082957619477,0.24155957307776083,1109
minilm-l6,dbpedia-entity,iso,0.6,0.7412082957619477,0.24155957307776083,1109
minilm-l6,dbpedia-entity,iso,0.61,0.7410795974382434,0.23807449357438468,1093
minilm-l6,dbpedia-entity,iso,0.62,0.7410795974382434,0.23807449357438468,1093
minilm-l6,dbpedia-entity,iso,0.63,0.7410795974382434,0.23807449357438468,1093
minilm-l6,dbpedia-entity,iso,0.64,0.7410795974382434,0.23807449357438468,1093
minilm-l6,dbpedia-entity,iso,0.65,0.8034076015727392,0.16619472881725114,763
minilm-l6,dbpedia-entity,iso,0.66,0.8034076015727392,0.16619472881725114,763
minilm-l6,dbpedia-entity,iso,0.67,0.8031496062992126,0.16597691134829012,762
minilm-l6,dbpedia-entity,iso,0.68,0.8530020703933747,0.10520583750816816,483
minilm-l6,dbpedia-entity,iso,0.6900000000000001,0.8526970954356846,0.10498802003920714,482
minilm-l6,dbpedia-entity,iso,0.7000000000000001,0.8520833333333333,0.10455238510128512,480
minilm-l6,dbpedia-entity,iso,0.7100000000000001,0.8517745302713987,0.10433456763232411,479
minilm-l6,dbpedia-entity,iso,0.72,0.8635294117647059,0.09257242430842953,425
minilm-l6,dbpedia-entity,iso,0.73,0.8632075471698113,0.09235460683946853,424
minilm-l6,dbpedia-entity,iso,0.74,0.8652482269503546,0.09213678937050751,423
minilm-l6,dbpedia-entity,iso,0.75,0.8652482269503546,0.09213678937050751,423
minilm-l6,dbpedia-entity,iso,0.76,0.8743961352657005,0.09017643214985842,414
minilm-l6,dbpedia-entity,iso,0.77,0.8743961352657005,0.09017643214985842,414
minilm-l6,dbpedia-entity,iso,0.78,0.8985074626865671,0.07296885210193857,335
minilm-l6,dbpedia-entity,iso,0.79,0.8982035928143712,0.07275103463297757,334
minilm-l6,dbpedia-entity,iso,0.8,0.8982035928143712,0.07275103463297757,334
minilm-l6,dbpedia-entity,iso,0.81,0.9,0.0653452406883032,300
minilm-l6,dbpedia-entity,iso,0.8200000000000001,0.9,0.0653452406883032,300
minilm-l6,dbpedia-entity,iso,0.8300000000000001,0.8996655518394648,0.06512742321934219,299
minilm-l6,dbpedia-entity,iso,0.8400000000000001,0.8996655518394648,0.06512742321934219,299
minilm-l6,dbpedia-entity,iso,0.85,0.8996655518394648,0.06512742321934219,299
minilm-l6,dbpedia-entity,iso,0.86,0.9084507042253521,0.06186016118492703,284
minilm-l6,dbpedia-entity,iso,0.87,0.9084507042253521,0.06186016118492703,284
minilm-l6,dbpedia-entity,iso,0.88,0.9583333333333334,0.04182095404051405,192
minilm-l6,dbpedia-entity,iso,0.89,0.9583333333333334,0.04182095404051405,192
minilm-l6,dbpedia-entity,iso,0.9,0.9642857142857143,0.012197778261816597,56
minilm-l6,dbpedia-entity,iso,0.91,0.9642857142857143,0.012197778261816597,56
minilm-l6,dbpedia-entity,iso,0.92,0.9636363636363636,0.011979960792855586,55
minilm-l6,dbpedia-entity,iso,0.93,0.9636363636363636,0.011979960792855586,55
minilm-l6,dbpedia-entity,iso,0.9400000000000001,0.9636363636363636,0.011979960792855586,55
minilm-l6,dbpedia-entity,iso,0.9500000000000001,0.9636363636363636,0.011979960792855586,55
minilm-l6,dbpedia-entity,iso,0.9600000000000001,0.9636363636363636,0.011979960792855586,55
minilm-l6,dbpedia-entity,iso,0.97,0.9636363636363636,0.011979960792855586,55
minilm-l6,dbpedia-entity,iso,0.98,0.9636363636363636,0.011979960792855586,55
minilm-l6,dbpedia-entity,iso,0.99,,0.0028316270964931388,13
minilm-l6,dbpedia-entity,temp_lodo,0.01,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.02,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.03,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.04,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.05,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.060000000000000005,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.06999999999999999,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.08,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.09,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.09999999999999999,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.11,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.12,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.13,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.14,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.15000000000000002,0.34698322805489,1.0,4591
minilm-l6,dbpedia-entity,temp_lodo,0.16,0.34713445195031595,0.999564365062078,4589
minilm-l6,dbpedia-entity,temp_lodo,0.17,0.3485014220083133,0.9956436506207798,4571
minilm-l6,dbpedia-entity,temp_lodo,0.18000000000000002,0.35066079295154184,0.9888913090829885,4540
minilm-l6,dbpedia-entity,temp_lodo,0.19,0.35229032971896435,0.9843171422348073,4519
minilm-l6,dbpedia-entity,temp_lodo,0.2,0.354802763539113,0.9773469832280549,4487
minilm-l6,dbpedia-entity,temp_lodo,0.21000000000000002,0.35647111509180474,0.9727728163798737,4466
minilm-l6,dbpedia-entity,temp_lodo,0.22,0.35863933318314933,0.9668917447179264,4439
minilm-l6,dbpedia-entity,temp_lodo,0.23,0.3612434762877241,0.959921585711174,4407
minilm-l6,dbpedia-entity,temp_lodo,0.24000000000000002,0.36355332267641016,0.9538226965802657,4379
minilm-l6,dbpedia-entity,temp_lodo,0.25,0.3659153633854646,0.9470703550424744,4348
minilm-l6,dbpedia-entity,temp_lodo,0.26,0.3681649675625579,0.940100196035722,4316
minilm-l6,dbpedia-entity,temp_lodo,0.27,0.37166276346604216,0.9300805924635156,4270
minilm-l6,dbpedia-entity,temp_lodo,0.28,0.3746751712733286,0.9220213461119582,4233
minilm-l6,dbpedia-entity,temp_lodo,0.29000000000000004,0.37819136244333096,0.9128730124155957,4191
minilm-l6,dbpedia-entity,temp_lodo,0.3,0.3818137964302943,0.9030712263123503,4146
minilm-l6,dbpedia-entity,temp_lodo,0.31,0.38497194437667726,0.8928338052711827,4099
minilm-l6,dbpedia-entity,temp_lodo,0.32,0.3896039603960396,0.8799825746024831,4040
minilm-l6,dbpedia-entity,temp_lodo,0.33,0.39220584561578814,0.8719233282509258,4003
minilm-l6,dbpedia-entity,temp_lodo,0.34,0.39646017699115044,0.8614680897407972,3955
minilm-l6,dbpedia-entity,temp_lodo,0.35000000000000003,0.4017971758664955,0.8483990416031366,3895
minilm-l6,dbpedia-entity,temp_lodo,0.36000000000000004,0.40771637122002086,0.835547810934437,3836
minilm-l6,dbpedia-entity,temp_lodo,0.37,0.4123411016949153,0.8224787627967763,3776
minilm-l6,dbpedia-entity,temp_lodo,0.38,0.4188679245283019,0.8081028098453495,3710
minilm-l6,dbpedia-entity,temp_lodo,0.39,0.4227508887065901,0.7965584839904161,3657
minilm-l6,dbpedia-entity,temp_lodo,0.4,0.4278178789561355,0.7845785231975605,3602
minilm-l6,dbpedia-entity,temp_lodo,0.41000000000000003,0.43284424379232506,0.7719451099978218,3544
minilm-l6,dbpedia-entity,temp_lodo,0.42000000000000004,0.4378238341968912,0.7566978871705511,3474
minilm-l6,dbpedia-entity,temp_lodo,0.43,0.4454225352112676,0.7423219342191244,3408
minilm-l6,dbpedia-entity,temp_lodo,0.44,0.4513432835820895,0.7296885210193857,3350
minilm-l6,dbpedia-entity,temp_lodo,0.45,0.45830797321972,0.715748203005881,3286
minilm-l6,dbpedia-entity,temp_lodo,0.46,0.46325581395348836,0.7024613373992594,3225
minilm-l6,dbpedia-entity,temp_lodo,0.47000000000000003,0.47015873015873016,0.6861250272271836,3150
minilm-l6,dbpedia-entity,temp_lodo,0.48000000000000004,0.4788411458333333,0.6691352646482248,3072
minilm-l6,dbpedia-entity,temp_lodo,0.49,0.4876005361930295,0.6499673273796559,2984
minilm-l6,dbpedia-entity,temp_lodo,0.5,0.49602488765986863,0.6301459377042039,2893
minilm-l6,dbpedia-entity,temp_lodo,0.51,0.5049822064056939,0.61206708778044,2810
minilm-l6,dbpedia-entity,temp_lodo,0.52,0.5157509157509158,0.5946416902635592,2730
minilm-l6,dbpedia-entity,temp_lodo,0.53,0.5249244712990937,0.5767806578087563,2648
minilm-l6,dbpedia-entity,temp_lodo,0.54,0.5324472243940579,0.5571770856022653,2558
minilm-l6,dbpedia-entity,temp_lodo,0.55,0.5416329830234439,0.5388804182095404,2474
minilm-l6,dbpedia-entity,temp_lodo,0.56,0.5482529118136439,0.5236331953822697,2404
minilm-l6,dbpedia-entity,temp_lodo,0.5700000000000001,0.559410234171726,0.5022870834240906,2306
minilm-l6,dbpedia-entity,temp_lodo,0.5800000000000001,0.5705272645335737,0.4833369636244827,2219
minilm-l6,dbpedia-entity,temp_lodo,0.59,0.5839243498817966,0.46068394685253755,2115
minilm-l6,dbpedia-entity,temp_lodo,0.6,0.5949554896142433,0.4404269222391636,2022
minilm-l6,dbpedia-entity,temp_lodo,0.61,0.6004130098089829,0.4219124373774777,1937
minilm-l6,dbpedia-entity,temp_lodo,0.62,0.6120365394948952,0.4053583097364409,1861
minilm-l6,dbpedia-entity,temp_lodo,0.63,0.6301758366420873,0.38401219777826184,1763
minilm-l6,dbpedia-entity,temp_lodo,0.64,0.6424278846153846,0.36244826835112176,1664
minilm-l6,dbpedia-entity,temp_lodo,0.65,0.6686084142394823,0.3365279895447615,1545
minilm-l6,dbpedia-entity,temp_lodo,0.66,0.681881051175657,0.31496406011762146,1446
minilm-l6,dbpedia-entity,temp_lodo,0.67,0.6972408650260999,0.2920932258767153,1341
minilm-l6,dbpedia-entity,temp_lodo,0.68,0.7149719775820657,0.27205401873230234,1249
minilm-l6,dbpedia-entity,temp_lodo,0.6900000000000001,0.7367957746478874,0.24744064473970812,1136
minilm-l6,dbpedia-entity,temp_lodo,0.7000000000000001,0.7495107632093934,0.2226094532781529,1022
minilm-l6,dbpedia-entity,temp_lodo,0.7100000000000001,0.7697368421052632,0.19864953169244173,912
minilm-l6,dbpedia-entity,temp_lodo,0.72,0.7957393483709273,0.17381834023088652,798
minilm-l6,dbpedia-entity,temp_lodo,0.73,0.8074712643678161,0.15160095839686344,696
minilm-l6,dbpedia-entity,temp_lodo,0.74,0.8235294117647058,0.13330429100413854,612
minilm-l6,dbpedia-entity,temp_lodo,0.75,0.8420038535645472,0.11304726639076454,519
minilm-l6,dbpedia-entity,temp_lodo,0.76,0.8587443946188341,0.09714659115661076,446
minilm-l6,dbpedia-entity,temp_lodo,0.77,0.8951841359773371,0.07688956654323677,353
minilm-l6,dbpedia-entity,temp_lodo,0.78,0.9120879120879121,0.059464169026355915,273
minilm-l6,dbpedia-entity,temp_lodo,0.79,0.9583333333333334,0.04182095404051405,192
minilm-l6,dbpedia-entity,temp_lodo,0.8,0.9705882352941176,0.029623175778697452,136
minilm-l6,dbpedia-entity,temp_lodo,0.81,0.9523809523809523,0.018296667392724897,84
minilm-l6,dbpedia-entity,temp_lodo,0.8200000000000001,0.9534883720930233,0.00936615116532346,43
minilm-l6,dbpedia-entity,temp_lodo,0.8300000000000001,,0.003920714441298192,18
minilm-l6,dbpedia-entity,temp_lodo,0.8400000000000001,,0.000653452406883032,3
minilm-l6,dbpedia-entity,temp_lodo,0.85,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.86,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.87,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.88,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.89,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.9,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.91,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.92,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.93,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.9400000000000001,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.9500000000000001,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.9600000000000001,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.97,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.98,,0.0,0
minilm-l6,dbpedia-entity,temp_lodo,0.99,,0.0,0
minilm-l6,trec-covid,raw,0.01,0.6584905660377358,0.9148446490218642,1590
minilm-l6,trec-covid,raw,0.02,0.6632718014003819,0.9039125431530495,1571
minilm-l6,trec-covid,raw,0.03,0.6679511881824021,0.8958573072497124,1557
minilm-l6,trec-covid,raw,0.04,0.6718547341115434,0.8872266973532796,1542
minilm-l6,trec-covid,raw,0.05,0.6756049705689994,0.879746835443038,1529
minilm-l6,trec-covid,raw,0.060000000000000005,0.6787360105332455,0.8739930955120828,1519
minilm-l6,trec-covid,raw,0.06999999999999999,0.6803170409511229,0.8711162255466053,1514
minilm-l6,trec-covid,raw,0.08,0.6812749003984063,0.8665132336018412,1506
minilm-l6,trec-covid,raw,0.09,0.6815159574468085,0.8653624856156502,1504
minilm-l6,trec-covid,raw,0.09999999999999999,0.6826666666666666,0.8630609896432682,1500
minilm-l6,trec-covid,raw,0.11,0.6835781041388518,0.8619102416570771,1498
minilm-l6,trec-covid,raw,0.12,0.6849498327759197,0.8601841196777905,1495
minilm-l6,trec-covid,raw,0.13,0.6856950973807925,0.8567318757192175,1489
minilm-l6,trec-covid,raw,0.14,0.6868686868686869,0.8544303797468354,1485
minilm-l6,trec-covid,raw,0.15000000000000002,0.6877950101146325,0.8532796317606444,1483
minilm-l6,trec-covid,raw,0.16,0.6913161465400272,0.8481012658227848,1474
minilm-l6,trec-covid,raw,0.17,0.6916780354706685,0.8434982738780207,1466
minilm-l6,trec-covid,raw,0.18000000000000002,0.6930963773069037,0.8417721518987342,1463
minilm-l6,trec-covid,raw,0.19,0.6928864569083447,0.8411967779056386,1462
minilm-l6,trec-covid,raw,0.2,0.6938356164383561,0.8400460299194477,1460
minilm-l6,trec-covid,raw,0.21000000000000002,0.6943681318681318,0.8377445339470656,1456
minilm-l6,trec-covid,raw,0.22,0.6948453608247422,0.8371691599539701,1455
minilm-l6,trec-covid,raw,0.23,0.6960716747070985,0.8348676639815881,1451
minilm-l6,trec-covid,raw,0.24000000000000002,0.6961325966850829,0.8331415420023015,1448
minilm-l6,trec-covid,raw,0.25,0.6971586971586972,0.830264672036824,1443
minilm-l6,trec-covid,raw,0.26,0.6967383761276891,0.8291139240506329,1441
minilm-l6,trec-covid,raw,0.27,0.6967383761276891,0.8291139240506329,1441
minilm-l6,trec-covid,raw,0.28,0.6977067407922168,0.8279631760644419,1439
minilm-l6,trec-covid,raw,0.29000000000000004,0.6989547038327526,0.8256616800920599,1435
minilm-l6,trec-covid,raw,0.3,0.698744769874477,0.8250863060989643,1434
minilm-l6,trec-covid,raw,0.31,0.6983904828551435,0.8222094361334867,1429
minilm-l6,trec-covid,raw,0.32,0.6989473684210527,0.8199079401611047,1425
minilm-l6,trec-covid,raw,0.33,0.69901547116737,0.8181818181818182,1422
minilm-l6,trec-covid,raw,0.34,0.6990838618745595,0.8164556962025317,1419
minilm-l6,trec-covid,raw,0.35000000000000003,0.6995768688293371,0.8158803222094362,1418
minilm-l6,trec-covid,raw,0.36000000000000004,0.7000705716302047,0.8153049482163406,1417
minilm-l6,trec-covid,raw,0.37,0.7003533568904594,0.8141542002301496,1415
minilm-l6,trec-covid,raw,0.38,0.7006369426751592,0.8130034522439585,1413
minilm-l6,trec-covid,raw,0.39,0.7009213323883771,0.8118527042577676,1411
minilm-l6,trec-covid,raw,0.4,0.700709219858156,0.8112773302646721,1410
minilm-l6,trec-covid,raw,0.41000000000000003,0.7012065294535131,0.8107019562715765,1409
minilm-l6,trec-covid,raw,0.42000000000000004,0.7022792022792023,0.807825086306099,1404
minilm-l6,trec-covid,raw,0.43,0.7022792022792023,0.807825086306099,1404
minilm-l6,trec-covid,raw,0.44,0.7021428571428572,0.8055235903337169,1400
minilm-l6,trec-covid,raw,0.45,0.7024320457796852,0.8043728423475259,1398
minilm-l6,trec-covid,raw,0.46,0.7020057306590258,0.8032220943613348,1396
minilm-l6,trec-covid,raw,0.47000000000000003,0.7030913012221424,0.8003452243958573,1391
minilm-l6,trec-covid,raw,0.48000000000000004,0.7033837293016558,0.7991944764096662,1389
minilm-l6,trec-covid,raw,0.49,0.703971119133574,0.7968929804372842,1385
minilm-l6,trec-covid,raw,0.5,0.7044797687861272,0.7963176064441887,1384
minilm-l6,trec-covid,raw,0.51,0.7044797687861272,0.7963176064441887,1384
minilm-l6,trec-covid,raw,0.52,0.7065217391304348,0.7940161104718066,1380
minilm-l6,trec-covid,raw,0.53,0.7063953488372093,0.7917146144994246,1376
minilm-l6,trec-covid,raw,0.54,0.7066957787481805,0.7905638665132336,1374
minilm-l6,trec-covid,raw,0.55,0.7067833698030634,0.7888377445339471,1371
minilm-l6,trec-covid,raw,0.56,0.7078159240321402,0.7876869965477561,1369
minilm-l6,trec-covid,raw,0.5700000000000001,0.7076023391812866,0.7871116225546605,1368
minilm-l6,trec-covid,raw,0.5800000000000001,0.7096774193548387,0.7848101265822784,1364
minilm-l6,trec-covid,raw,0.59,0.7091310751104566,0.7813578826237054,1358
minilm-l6,trec-covid,raw,0.6,0.7089167280766396,0.7807825086306099,1357
minilm-l6,trec-covid,raw,0.61,0.7095343680709535,0.7784810126582279,1353
minilm-l6,trec-covid,raw,0.62,0.7106824925816023,0.7756041426927502,1348
minilm-l6,trec-covid,raw,0.63,0.7118391660461653,0.7727272727272727,1343
minilm-l6,trec-covid,raw,0.64,0.7124719940253921,0.7704257767548907,1339
minilm-l6,trec-covid,raw,0.65,0.7135377711293942,0.7692750287686997,1337
minilm-l6,trec-covid,raw,0.66,0.7143928035982009,0.7675489067894131,1334
minilm-l6,trec-covid,raw,0.67,0.7143933685003768,0.7635212888377445,1327
minilm-l6,trec-covid,raw,0.68,0.7147169811320755,0.7623705408515535,1325
minilm-l6,trec-covid,raw,0.6900000000000001,0.7143939393939394,0.759493670886076,1320
minilm-l6,trec-covid,raw,0.7000000000000001,0.715261958997722,0.7577675489067894,1317
minilm-l6,trec-covid,raw,0.7100000000000001,0.7157012195121951,0.7548906789413119,1312
minilm-l6,trec-covid,raw,0.72,0.7152671755725191,0.7537399309551208,1310
minilm-l6,trec-covid,raw,0.73,0.7164750957854407,0.7508630609896433,1305
minilm-l6,trec-covid,raw,0.74,0.7169230769230769,0.7479861910241657,1300
minilm-l6,trec-covid,raw,0.75,0.7185813415574402,0.7462600690448792,1297
minilm-l6,trec-covid,raw,0.76,0.7192846034214619,0.7399309551208285,1286
minilm-l6,trec-covid,raw,0.77,0.7208756841282252,0.7359033371691599,1279
minilm-l6,trec-covid,raw,0.78,0.7221350078492935,0.7330264672036824,1274
minilm-l6,trec-covid,raw,0.79,0.7251184834123223,0.7284234752589183,1266
minilm-l6,trec-covid,raw,0.8,0.7265500794912559,0.7238204833141542,1258
